Lot_Area,Overall_Qual,Overall_Cond,Mas_Vnr_Area,Exter_Qual,Bsmt_Qual,Bsmt_Exposure,BsmtFin_Type_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Screen_Porch,Pool_QC,Total_SF,Total_Baths,House_Age,Is_New,Neighborhood_Median_Sale_Price,MS_SubClass_Duplex_All_Styles_and_Ages,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_Split_Foyer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Floating_Village_Residential,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Alley_Gravel,Land_Contour_Bnk,Land_Contour_HLS,Land_Contour_Low,Lot_Config_CulDSac,Lot_Config_FR2,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Artery,Condition_1_Feedr,Condition_1_Norm,Condition_1_PosN,Bldg_Type_Duplex,Bldg_Type_OneFam,Bldg_Type_TwnhsE,House_Style_One_and_Half_Fin,Roof_Style_Gable,Roof_Style_Hip,Roof_Matl_CompShg,Exterior_1st_'Wd Sdng',Exterior_1st_AsbShng,Exterior_1st_BrkFace,Exterior_1st_HdBoard,Exterior_1st_Plywood,Exterior_2nd_'Wd Sdng',Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_Plywood,Exterior_2nd_VinylSd,Mas_Vnr_Type_None,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Central_Air_N,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Sale_Type_'WD ',Year_Sold,Mo_Sold,Sale_Price
0.056401757795290254,5,5,1.111709735475389,2,4,3,6,-2.99507176538522,0.08520851635351617,3,-0.26968698853712536,-0.8609569958526236,-1.0649040784839845,1,1,0,1,1,4,8,1,2,0.49278477681614646,3,3,-0.3086812281678178,0,-0.7407285487327286,2.0,0.29478060976721476,0,-0.30935945234552503,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2007,7,-0.1948800381405136
1.1546935718479818,6,6,-0.7906771779329439,2,4,4,6,-0.5558064421436991,0.3366095479647279,3,0.6576477171471145,-0.8609569958526236,-0.1445093148232777,2,2,0,3,1,3,8,1,2,0.31907425486452673,3,3,-0.3086812281678178,0,0.21998719555176333,4.0,0.29478060976721476,0,-0.30685073888173386,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2007,9,0.30238113480872725
-0.5452305593608772,5,7,-0.7906771779329439,2,4,3,6,-2.99507176538522,-0.03945329366062288,3,-1.0078213059658487,-0.8609569958526236,-1.7975143824824593,0,1,0,2,1,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-1.3641131379034386,1.5,0.4295064825302447,0,-0.3043420254179427,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2007,9,-0.4559606595669196
0.3708897035680793,5,5,-0.7906771779329439,2,4,2,4,0.5439569149391995,0.1305055785991612,3,-0.376959942222914,-0.8609569958526236,-1.1713742280962178,0,1,0,3,1,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-0.7124224995631968,1.0,-0.16268538650704162,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2007,9,-1.4107698442190548
2.239227812310269,4,3,1.2327209680042905,2,3,1,4,0.40322334652370734,0.4337300699017524,3,1.190722526790027,-0.8609569958526236,0.38457609568418677,0,1,0,3,1,3,8,0,1,0.19874944279793028,2,3,-0.3086812281678178,0,0.6864886471249894,1.0,0.6116706132544854,0,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2007,11,-1.7932269237207652
0.23562213010940256,5,5,1.1657072612536468,3,4,1,6,0.6059047782497269,0.4604603725668028,5,0.7395894392639418,-0.8609569958526236,-0.06318082415062415,0,2,0,3,1,4,8,1,3,0.46348089064128356,3,3,-0.3086812281678178,0,0.4971875893183454,2.0,-0.9557121238584244,1,-0.32198058212054526,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2007,12,0.6315223735675601
-0.10680337439473302,5,5,-0.7906771779329439,2,4,1,5,0.6408224129362311,0.24815392879382797,5,0.05973275677586504,-0.8609569958526236,-0.7379496285167477,0,1,0,3,1,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-0.26135183203111584,1.0,-2.320067473954768,1,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,2007,12,-0.30100276730800263
0.32162465193802137,5,6,-0.7906771779329439,2,3,1,5,0.12689024970711651,0.02957716923269718,3,-0.6694646544909848,-0.8609569958526236,-1.461689907933703,0,1,0,3,1,3,8,0,1,-0.10161877880810118,3,3,-0.3086812281678178,0,-1.0567161471396036,1.5,0.09989727064204858,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2007,12,-0.7084593605963665
0.2600532346056965,6,6,-0.7906771779329439,2,3,1,5,0.0036905486952269534,0.30346043602343237,3,0.4748315743498946,-0.8609569958526236,-0.32595730713049464,0,2,0,3,1,3,8,2,2,0.24268148150053936,3,3,-0.3086812281678178,0,0.06085361762329647,2.5,0.31895601229641385,0,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2008,2,0.07708043722749934
0.08824168789457411,5,5,-0.7906771779329439,2,4,1,1,0.7356038143556236,0.22682721453581578,5,-0.019428747781546726,-0.8609569958526236,-0.8165187080859039,0,1,0,2,1,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-0.34311750099829524,1.0,-1.7922627767045318,1,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2008,2,-0.3177447071066394
1.3893411729686702,5,6,-0.7906771779329439,2,3,1,5,0.09542351385371133,0.24287261086233233,5,0.16945616910679323,-0.8609569958526236,-0.6290473588816912,1,1,0,3,1,4,8,0,1,-0.18057650373396886,3,3,-0.3086812281678178,0,-0.21411996432837874,2.0,0.5076736398450767,0,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,2,-0.21091071853125176
1.7638334149676604,5,5,-0.7906771779329439,2,3,1,1,0.6822900192552696,0.14252585040525476,5,-0.33234253000237385,-0.8609569958526236,-1.1270907214786414,0,1,0,2,1,3,8,0,2,0.3084704007043042,3,1,-0.3086812281678178,0,-0.6663346653384146,1.0,0.7313613393368285,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,2,-0.9461680177542271
-1.3347015969116196,6,5,1.230795240422494,2,5,1,6,0.09053914596091074,0.29851542520737134,5,0.24666693611673735,-0.8609569958526236,-0.5524144180259468,1,2,0,2,1,3,8,0,2,0.11227807462690653,3,3,-0.3086812281678178,0,-0.06827172806110397,3.0,-0.4279074266081879,0,-0.30935945234552503,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2008,4,-0.08550650042977491
-0.6145955470530082,5,7,-0.7906771779329439,2,3,1,6,0.015116838076604168,-0.018557009018927484,5,-0.9302574903736233,-0.8609569958526236,-1.7205310351721115,0,1,0,2,1,3,8,0,1,-0.16194804428855908,3,3,-0.3086812281678178,0,-1.2839842552957204,1.5,0.16084668842167757,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,4,-0.6308977353236389
0.6578878698418724,5,6,-0.7906771779329439,2,3,1,5,-0.12402435899290216,0.02957716923269718,3,-0.6624240671278605,-0.8609569958526236,-1.4547020105732411,0,1,0,3,1,3,8,0,2,0.2586457042811585,3,3,-0.3086812281678178,0,-1.0530298585542244,1.0,0.13098163636291663,0,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,4,-0.4648633321139569
-0.5815431120767726,5,8,-0.7906771779329439,2,3,1,6,-2.99507176538522,-0.018557009018927484,5,-0.9302574903736233,-0.8609569958526236,-1.7205310351721115,1,1,0,2,1,3,8,0,2,0.6215322054338739,3,3,-0.3086812281678178,0,-1.2839842552957204,2.0,0.18958448458355417,0,-0.31355207972608223,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2008,6,-0.4559606595669196
0.7913019829084726,8,5,1.1221119043293841,3,4,1,6,0.12993715190136632,0.5316261317410914,5,1.3444319406382061,-0.8609569958526236,0.5371351865540078,1,2,0,3,1,4,8,2,3,0.6556052121264534,3,3,-0.3086812281678178,0,0.9476721303297448,3.0,-0.8383323592441935,1,-0.3177447071066394,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2008,7,1.1992732804906385
0.21187927177265134,6,6,-0.7906771779329439,2,3,3,5,0.3931192185690516,0.22990711541173234,3,0.05414429142839953,-0.8609569958526236,-0.7434962711811257,1,1,0,3,1,3,8,1,1,0.049311231444119474,3,3,-0.3086812281678178,4,-0.2990572964940242,2.0,0.31895601229641385,0,-0.31355207972608223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,7,0.06991930198873601
0.23365446880880097,4,5,-0.7906771779329439,2,4,1,5,0.04265513150479572,0.5897597095786015,4,1.3444319406382061,-0.8609569958526236,0.5371351865540078,1,2,0,3,1,3,8,1,2,0.1797269061914153,3,3,-0.3086812281678178,0,1.0568785238532685,3.0,-0.11916147101231704,0,-0.30935945234552503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2008,7,0.7808867562862128
-0.5815431120767726,5,6,-0.7906771779329439,2,3,1,6,-0.14906212445355432,0.010851307015727505,4,-0.8210983149076444,-0.8609569958526236,-1.6121887797938064,0,1,0,3,1,4,8,0,1,-0.16194804428855908,3,3,-0.3086812281678178,0,-1.171217194700357,1.0,0.18958448458355417,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,7,-0.5189688356101666
0.6757363577219867,6,7,-0.7906771779329439,2,4,2,5,0.08725786524831314,0.13825254208223836,5,-0.3482043975266034,1.1679688880594545,0.6472735851712781,1,2,0,4,1,3,5,0,1,0.16511077918150494,3,3,-0.3086812281678178,0,0.38111793934687266,3.0,0.9040404276006984,0,-0.30935945234552503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,7,-0.09315919335823387
1.9351923557182211,7,5,1.6961985719095234,3,5,2,6,0.7585204198930123,0.6664163955229794,5,1.9227208340711135,-0.8609569958526236,1.1110963099070537,1,3,0,3,1,4,8,0,3,0.5954993268321243,3,3,-0.3086812281678178,0,1.50636883526991,4.0,-0.3669580088285589,0,-0.30685073888173386,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2008,9,1.448622991470551
0.4319866427021088,7,5,-0.7906771779329439,2,4,2,1,0.6384863459659078,0.07326217474172869,5,-0.5894387104250756,1.2201146555118458,0.7690295619892208,0,2,1,3,1,4,8,1,3,0.6215322054338739,3,3,-0.3086812281678178,0,0.37757060329655945,2.5,-0.3669580088285589,0,-0.3043420254179427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2008,9,0.60859987085379
0.4364311559867264,5,4,1.2930156124121654,2,3,3,5,-1.1815314412918871,-0.052244263543251665,5,0.1909466553615441,1.1808168827010375,1.0117417024769033,0,2,1,4,1,3,6,1,2,0.3217001616177424,3,3,-0.3086812281678178,0,0.40349440942647125,3.0,0.4888711729547835,0,-0.30267239636297266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2008,9,0.08422072500287461
-0.47964283743257324,5,5,-0.7906771779329439,2,3,1,5,-0.12158405069179908,0.041193269309323786,3,-0.545095715789105,-0.8609569958526236,-1.3382517154002007,1,1,0,3,1,3,8,0,1,-0.16194804428855908,3,3,-0.3086812281678178,0,-0.9693856526938311,2.0,0.13098163636291663,0,-0.30100276730800263,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,10,-0.8089931590064376
-0.5815431120767726,5,9,-0.7906771779329439,3,3,1,5,-0.2381364370690423,-0.018557009018927484,5,-0.9302574903736233,-0.8609569958526236,-1.7205310351721115,0,1,0,3,1,4,8,1,1,-0.16194804428855908,3,3,-0.3086812281678178,0,-1.2839842552957204,1.5,0.18958448458355417,0,-0.30267239636297266,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,10,-0.5930177166176915
0.28610237188771764,5,4,-0.7906771779329439,2,0,0,0,-2.99507176538522,-5.672228365895669,3,-0.5013722566898804,1.2287083584674336,0.8564842785425028,0,2,2,4,2,3,8,0,2,0.2586457042811585,3,3,-0.3086812281678178,0,-0.8409367717508583,3.0,0.3423874370240932,0,-0.3043420254179427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2008,11,-1.2459285548771488
0.015258184691181313,7,5,1.2365435610247986,2,4,4,6,-1.0843164143193207,0.40174786916113064,5,0.6298499939310996,-0.8609569958526236,-0.17209900680060078,2,2,0,2,2,3,8,0,4,0.5937286783860676,3,3,-0.3086812281678178,0,0.3274945725517303,4.0,-0.4279074266081879,0,-0.30685073888173386,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2008,11,0.5644479388382235
-0.4490435941757649,7,5,1.2365435610247986,2,4,4,6,-1.0843164143193207,0.40174786916113064,5,0.6298499939310996,-0.8609569958526236,-0.17209900680060078,2,2,0,2,2,3,8,0,4,0.5937286783860676,3,3,-0.3086812281678178,0,0.3274945725517303,4.0,-0.4279074266081879,0,-0.3043420254179427,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2008,11,0.5302100792941149
0.9165167987849054,4,5,0.9658354909941935,2,4,3,5,-0.6017019772657807,0.30627318901488887,4,0.2754625699670576,-0.8609569958526236,-0.5238342835290177,1,1,0,3,1,3,8,0,3,0.6499047106781437,3,3,3.2224372261667695,0,-0.038529804627977796,2.0,0.578558386896289,0,-0.30267239636297266,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2008,11,0.09843924123183587
0.8087198183489269,5,5,1.187937717446432,2,3,1,4,0.41135027420878195,0.29780662152778054,5,0.7664334045336244,-0.8609569958526236,-0.03653775243265634,0,2,0,3,1,3,8,1,2,0.2867652660108499,3,3,-0.3086812281678178,0,0.21003406763602891,2.0,0.5076736398450767,0,-0.30100276730800263,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2009,3,-0.09315919335823387
-0.02025794242889376,5,5,-0.7906771779329439,2,3,1,5,-0.1465047745484771,-0.0011934967908971794,5,-0.8658067861656131,-0.8609569958526236,-1.6565626639856499,1,1,0,3,1,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-1.2174030664519584,2.0,0.13098163636291663,0,-0.2926885497984614,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2009,3,-0.9679697577260159
0.6134377530971841,7,5,1.0026192448445006,3,5,2,1,0.9745612294976373,0.604673811793919,5,1.3830800854585616,-0.8609569958526236,0.5754940982822269,0,2,0,3,1,4,8,1,2,0.34742821085425096,3,3,3.257424356712749,0,1.105409140639845,2.0,-0.9557121238584244,1,-0.30100276730800263,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2009,4,0.9013205348525897
0.18583023278026378,6,6,-0.7906771779329439,2,3,3,5,-0.37561257678543747,0.06582554944212918,5,-0.5349513316620084,-0.8609569958526236,-1.328183249317878,1,1,0,2,1,3,8,1,1,0.03560881614384473,3,3,-0.3086812281678178,0,-0.9177450294656344,2.0,0.3423874370240932,0,-0.2926885497984614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2009,4,-0.14819095328934365
0.4355430564222438,5,5,-0.7906771779329439,2,4,1,4,0.9142458220168319,0.5391158427837525,3,1.16533454548706,-0.8609569958526236,0.35937811171147954,1,2,0,2,1,3,8,0,2,0.4866084244595505,3,3,-0.3086812281678178,0,0.8673440255290592,3.0,-0.07799137878072716,0,-0.2843743322889201,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2009,4,-0.21896552146704187
0.67730809671568,5,7,1.2006807679971137,2,3,1,5,0.293487703712842,0.15940573207224967,4,-0.26968698853712536,-0.8609569958526236,-1.0649040784839845,0,1,0,3,1,4,8,0,1,0.09796673290439471,3,3,-0.3086812281678178,0,-0.6016147930099681,1.0,0.5260229908521505,0,-0.2843743322889201,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2009,4,-0.4294449016198931
0.3235062880444484,5,7,1.1922327751785542,3,3,4,4,-2.99507176538522,-0.052244263543251665,5,-1.0552994316821451,1.198589858478563,0.4305651267866113,0,1,1,4,1,3,8,1,2,0.6880874241916897,3,3,-0.3086812281678178,0,-0.01706998912129044,1.5,0.5076736398450767,0,-0.2843743322889201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2009,4,0.09843924123183587
0.2600532346056965,8,5,-0.7906771779329439,3,4,1,5,0.2166692405305683,0.2383192860571752,5,-0.17197634702204048,1.2525249343424103,1.1415039836535732,0,2,1,3,1,4,8,1,3,0.4548765836269471,3,3,-0.3086812281678178,0,0.8489916351641499,2.5,-0.5667382215456891,1,-0.2843743322889201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,2009,5,1.0112354862148274
0.19969920966300525,6,5,-0.7906771779329439,2,3,4,5,-2.99507176538522,0.5310885978196537,3,1.1099430151668501,-0.8609569958526236,0.30440111781124896,1,2,0,2,1,4,8,2,2,0.5287341197607291,3,3,-0.3086812281678178,0,0.8233280245092487,3.0,0.3423874370240932,0,-0.2843743322889201,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2009,5,0.4045912830797201
0.6281515822939402,6,5,-0.7906771779329439,2,5,1,5,-0.4650434299913314,-0.031032530256824793,5,-0.9765647189219155,1.2933790206425113,1.000679450404405,1,2,1,3,1,4,8,1,2,0.35994409616126466,3,3,-0.3086812281678178,0,0.4187158221511628,3.5,-0.6469661682625532,1,-0.26057704336959303,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,2009,6,0.6315223735675601
0.22517102267673378,7,5,-0.7906771779329439,2,4,3,6,0.39589393306868187,0.29780662152778054,5,0.3194502110215684,-0.8609569958526236,-0.4801758350268821,1,2,0,3,1,4,8,0,2,0.2770521447057584,3,3,-0.3086812281678178,0,-0.03180828858919598,3.0,-0.038933524295453006,0,-0.23677975445026594,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2009,6,0.09843924123183587
